blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations
18576951,1700047223,0xa02fc32a71601268dfa0279fcae0c62f5ebc0618dc995508015491bb79b7b85e,0,0x43c480b2cd59c017cc16d134dde18a14161907cba9787b0bfcb32ac92a145c87,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,16580697381833000513307,Wisdom Protocol,WIS,18,35,323908,27352241486,148929,5126932,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045864
18576960,1700047343,0x7100bb810493c1f95cb22ac33177c07f5502ff96dc7fb981607a0e2424088786,1711,0x7f26c53728b908780d5234bcd001c7fe2aa01938fce4763c053d27e49f85ebcb,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,6248547377730833945557,Wisdom Protocol,WIS,18,169,323920,27190075771,148941,18562116,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045855
18576961,1700047355,0x1896902527548e474ebd284562a2011c68cee32fc5b5b7ba3722bbfd7ee41388,395,0x5d4859d19f9a55e28508608e145ccc9a7d64971e8dff9f09eed412e4eec81346,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,2772472188854719050113,Wisdom Protocol,WIS,18,5,283110,40550894969,161717,1121331,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045854
18576967,1700047427,0x7e8ae7487a7ca15c86864edde10ddcb1454f66396035e1d759f5138a1c340f3a,1217,0xabf3b48c7e3594e2203e837e0bcde5f6a421dabe41f28686eeb40a07051005f7,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,6222586701550219274754,Wisdom Protocol,WIS,18,18,283128,30343680346,161729,4778946,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045848
18576969,1700047451,0xc15983665af1a95f8af03aa47c9c3967fbb2e13245d99aa922936029cf47f040,1639,0x997a5556ac2292526f2f7e15600998b31b810b1a215531f16151460069be78b9,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,5242907767164229237861,Wisdom Protocol,WIS,18,37,323920,30095465308,148941,3653144,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045846
18576973,1700047499,0xaa12b13675284e8dca967b798c9b11126141602347b3c0c5570f08700351cc86,36,0x07fad1911e1871dac911161fa1a99a351b77a411197db2834b174cee8ff21fd8,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,71415747634275282786728,Wisdom Protocol,WIS,18,70,304388,25689270702,241768,4815859,deprecated,0x8119c065,swap(),5045842
18576973,1700047499,0xaa12b13675284e8dca967b798c9b11126141602347b3c0c5570f08700351cc86,36,0x07fad1911e1871dac911161fa1a99a351b77a411197db2834b174cee8ff21fd8,0x796042e0032ac5247bc04a49102d49c5b5a5cf0c,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,27763600917808250549725,Wisdom Protocol,WIS,18,70,304388,25689270702,241768,4815859,deprecated,0x8119c065,swap(),5045842
18576982,1700047607,0x1a6f5c0ccf9d1a6a0f32f918425327fa4ad23eb47d8d39b5d2e48cd27e3c1526,204,0x70fd86954351fd58c43648855e275670a93db235b966fd133adaf7ea53e93ba5,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,520227185564087568489,Wisdom Protocol,WIS,18,102,218727,28575434483,154575,7912169,deprecated,0x3593564c,"execute(bytes commands,bytes[] inputs,uint256 deadline)",5045833
18576986,1700047655,0xe76ec1a71c440ee0631f66f34eebdb54de4ea9a6ad0ee583d906ad87dc209ea2,0,0x858ba562d55dda1ec59b1c053cb1dc80d8498c235de04ee7117292a9ca2f8441,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,14459026985112028842046,Wisdom Protocol,WIS,18,28,323920,32103332904,148941,3699889,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045829
18576995,1700047763,0x9e2dc84c154ad0892e07b4b1e0de1c0fa51d07fd367f035282876f8af6778802,0,0x9f8ad7bae75f43ec84bbc9ef53ca0b4d4e14eeb6ce1ebe5bc70de5a9e376a1d2,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,25895299949983551357349,Wisdom Protocol,WIS,18,69,367405,30514711739,169856,5033249,deprecated,0x3f8a436c,,5045820
18577008,1700047955,0x724e59b6b7554224de7499bb72eee24d039546a7dfd3ca75cfc45b0100b470bb,1568,0x436c7bfe54afcf1b06c66ec5435cb6817d70a0c46e0ad69ea74f6b04fa3cf32a,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,3103300461619279819085,Wisdom Protocol,WIS,18,95,218698,34225376559,154551,6546651,deprecated,0x3593564c,"execute(bytes commands,bytes[] inputs,uint256 deadline)",5045807
18577016,1700048051,0x4bc6461eee8180238b6f7bcfe2ae4dc141e1e3818f15b28bbbfff920af39d070,0,0x235ea6666ed99a906e93dde13718b22319299d9a880f5ebd2e08ce5275c7fe2e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,11345642963953202681431,Wisdom Protocol,WIS,18,30,323920,40508326436,148941,3809046,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045799
18577021,1700048111,0x38562a7b3a18a08b3fc1ea15f5eb28fdf679051f1ed1282c46b65a39b758dbea,1,0x48bf62c36a592cda29c10d487381a18672e2f7a873cc396b8214f127307405af,0x484e5248f8e3c6fa19463f01364efff8715722d7,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7980000000000000000,Wisdom Protocol,WIS,18,34,600000,36353760494,143937,2801395,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045794
18577030,1700048219,0xd21ffb664cd6f671f62f8dca070adc8189f36cca535843e39358443987931dd7,17,0x3e83565739d554475922c7c3ea1279915111b8cab9b3ae638336667b33fb6511,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,83095078464040400818125,Wisdom Protocol,WIS,18,121,304388,31073971489,241768,10022251,deprecated,0x8119c065,swap(),5045785
18577030,1700048219,0xd21ffb664cd6f671f62f8dca070adc8189f36cca535843e39358443987931dd7,17,0x3e83565739d554475922c7c3ea1279915111b8cab9b3ae638336667b33fb6511,0x796042e0032ac5247bc04a49102d49c5b5a5cf0c,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,25727140762098070267795,Wisdom Protocol,WIS,18,121,304388,31073971489,241768,10022251,deprecated,0x8119c065,swap(),5045785
18577031,1700048231,0xafd3edf2fcf86acd65c1c393457530def3646910e691344f65d79811dab33f5f,67,0x11b291ae9ae9bd47287d1b57f763e15dfd13a48d47280bd533354f70d5d1b600,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,61,312511,32916756538,156505,7204913,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045784
18577041,1700048351,0xda248a7d697424271b79f66746c26c6d4cf030fe6c8460d7e29a1fd8279c782c,1534,0x7776d9f06bee6375ff125a406aafbb396e064660e141d97cb8868c905b5ba388,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,5094834240626122634231,Wisdom Protocol,WIS,18,49,323908,32339314878,148929,3353328,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045774
18577046,1700048411,0xfbacb2b74286732a346679ec62e8b85bcf54491900b2a043665d2ca303fb7217,0,0xe741f53773ce9eedfa71fb92260be1d59bdc41e024ea2e3a1c17ae8b30035c95,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,24970510163948761535160,Wisdom Protocol,WIS,18,41,323920,33938786498,148941,5776296,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045769
18577056,1700048531,0x81c3a2dc3aee775bcfffc79af8354a5fd20a8a0badb80ef7c10341ad2b0e86fa,0,0x261cb70c3c0bc7ed1891da2fba9ea58e20226593f0f1ac3167b89eee40cb8bab,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,29594645185472952561063,Wisdom Protocol,WIS,18,25,323920,29109043668,148941,4887516,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045759
18577060,1700048579,0x0c7337e38ee2f057a89d18ffa34568f198c3a1ea74718c4d6598c63836d99ea5,17,0xfcef6f10234180c18122b9baddd0d373e693c858cd3115c2451573ec0db1ef95,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,85395130352145906998248,Wisdom Protocol,WIS,18,108,304388,24896792891,241768,14284073,deprecated,0x8119c065,swap(),5045755
18577060,1700048579,0x0c7337e38ee2f057a89d18ffa34568f198c3a1ea74718c4d6598c63836d99ea5,17,0xfcef6f10234180c18122b9baddd0d373e693c858cd3115c2451573ec0db1ef95,0x796042e0032ac5247bc04a49102d49c5b5a5cf0c,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,52309008537592489535461,Wisdom Protocol,WIS,18,108,304388,24896792891,241768,14284073,deprecated,0x8119c065,swap(),5045755
18577061,1700048603,0xe453560a865acd6a90f965e3849858ff0cb9731c85fbc758135a45f85529395e,69,0x41791b00d940aab69f505c4fd6d7223e798484068a48007820e38a77990df052,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,52,312532,28473895462,156517,7870471,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045754
18577075,1700048771,0x7e4cea3f4f7c2ac8a90ffe3596fb6c99858232a773f80d1f3656793d52b4a034,1577,0xcc7080134e4674f20555aa675fcbe192cb89015408bf358444e75ce062569bf3,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,4903264174124001248441,Wisdom Protocol,WIS,18,24,323908,29727865190,148929,2917471,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045740
18577075,1700048771,0xfa52b695d45f1fb993d5fd8c70f06ba2a5f9267bc19c9a70d2e092f96a992640,1,0xcc7080134e4674f20555aa675fcbe192cb89015408bf358444e75ce062569bf3,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,4768280804919638425207,Wisdom Protocol,WIS,18,25,306537,29727865190,121413,3038884,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045740
18577079,1700048819,0xa9471405d3a6280a629bc548b3a4b30f2e12f621403925a5dca6b87b6f9d1745,266,0x9696b3851184903e8b94ab19e9c5254946f455e5fd219a13a1346f4da0c93ac3,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,2451153631362903196722,Wisdom Protocol,WIS,18,129,218727,27312304002,154575,14890331,deprecated,0x3593564c,"execute(bytes commands,bytes[] inputs,uint256 deadline)",5045736
18577082,1700048855,0x36474f5ef24aea8e02434808a0ea1778dc96362cdf12ed0dbc636aa0dab5407c,716,0xfed43601545e6f11c58883995169964712c9b4f085370abdeb59a075cc28baa7,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,4572922356018927851609,Wisdom Protocol,WIS,18,128,218698,27255900688,154551,11455045,deprecated,0x3593564c,"execute(bytes commands,bytes[] inputs,uint256 deadline)",5045733
18577084,1700048879,0x6e9ead536233f852362830b9206437d64c8b5aeb55535dd1fcb43eed7bbd2998,0,0x8b4bc4d5a774b88dc84ee44d7a2beb05e9a5c72d4f071985777c31d27df2c276,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,21133581976095757176211,Wisdom Protocol,WIS,18,21,323920,29846951185,148941,2219884,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045731
18577093,1700048987,0x2a318721670d4612afe15f69d14e9ac73258e02b92cc17ceb17ca3039df81da4,18,0x185709b1e3ac2ca0aa8a65320919bf991ebda88f6f8af55e2414d4f05052e7f7,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,90146211480113717433650,Wisdom Protocol,WIS,18,98,304388,25369476826,241768,11053486,deprecated,0x8119c065,swap(),5045722
18577093,1700048987,0x2a318721670d4612afe15f69d14e9ac73258e02b92cc17ceb17ca3039df81da4,18,0x185709b1e3ac2ca0aa8a65320919bf991ebda88f6f8af55e2414d4f05052e7f7,0x796042e0032ac5247bc04a49102d49c5b5a5cf0c,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,25288576550083926893008,Wisdom Protocol,WIS,18,98,304388,25369476826,241768,11053486,deprecated,0x8119c065,swap(),5045722
18577103,1700049107,0xa8ea7dba5e57a6485baa1504fb92d77f71b724338c13992a5ad082db7f1a8b7f,603,0xdac1e93e0265bb15e54c847504a771ec374168b254885483e22806aa2d60962d,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,697146160157968485568,Wisdom Protocol,WIS,18,4,283074,35981256031,161693,496105,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045712
18577103,1700049107,0x73f55665da23244e88199e92d63c0d627913682b548b0a1b8f6d94fcff856bd3,18,0xdac1e93e0265bb15e54c847504a771ec374168b254885483e22806aa2d60962d,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,25985722710241895378576,Wisdom Protocol,WIS,18,57,304388,25281256031,233435,6750492,deprecated,0x8119c065,swap(),5045712
18577103,1700049107,0x73f55665da23244e88199e92d63c0d627913682b548b0a1b8f6d94fcff856bd3,18,0xdac1e93e0265bb15e54c847504a771ec374168b254885483e22806aa2d60962d,0x796042e0032ac5247bc04a49102d49c5b5a5cf0c,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,83524161382238405801206,Wisdom Protocol,WIS,18,57,304388,25281256031,233435,6750492,deprecated,0x8119c065,swap(),5045712
18577105,1700049131,0x8a39a073a7cbbbe128aa59d478800bfe7cea1ff2c0c651c0640381771d0dc69a,27,0x27df4e62db23196437d6dee49ca81a62337efcaf47b170f376d3d193cb7de49a,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,2135455395717953430728,Wisdom Protocol,WIS,18,151,236719,24764217718,157695,14624706,deprecated,0x2646478b,"processRoute(address tokenIn,uint256 amountIn,address tokenOut,uint256 amountOutMin,address to,bytes route)",5045710
18577106,1700049143,0x7d3f7c71c826a6145996030adb2b45dda062712dd5bf74e509264a1ed000d5b7,0,0xcb7537e9d458c7a34b615c93096a8f2f16e9983b138640a11a05638c590fc5ad,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,23406349188176329368742,Wisdom Protocol,WIS,18,31,313327,27240639489,148929,2863139,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045709
18577123,1700049347,0x070bc8f20ca2854fc6f39b80ecc8de8f4e7d8563e5bba73faf784de0deccfa82,70,0x43de058155e1fc7bd72c4b8104ded80642d2f63f08cabca3f9138c5f28968d6a,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,21,312511,28142359618,156505,2306846,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045692
18577126,1700049383,0x17e61b8de269b9cbacc4b290b95df139941d9d88d9990438292885be3a4d7dc8,71,0x72c84e1e386f6b84fc4061af06ecf2ca3504aca38ae84723ed6cf0ccafcc607f,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,4,312511,28115273296,156505,740366,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045689
18577127,1700049395,0x2c53489dc8522011b351e3dc44035644819dbd86634bba421017b7c9b65b069c,154,0xaba03434bf51bc9abd8a69913707fdf6a3666dc50328d23fd3640927f7b5737d,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,6215475584872821322849,Wisdom Protocol,WIS,18,52,323920,26908167297,148941,5993924,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045688
18577127,1700049395,0x071c48bf3231e4e7cdd37db1acd9096c9fcabe424f3197ac747f2cd34e430fad,141,0xaba03434bf51bc9abd8a69913707fdf6a3666dc50328d23fd3640927f7b5737d,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,6023455034822928732991,Wisdom Protocol,WIS,18,53,313339,26908167297,138525,6132449,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045688
18577141,1700049563,0x40cb7e48502bd8ebb0599ae074aa459447051d26aa873aace9bf5d883664446a,0,0xe5d47fd68cfd2b7edd66ef6f71cee4c97162e624ea0c6652cc8220670fa7a8ce,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,48006312802134070479238,Wisdom Protocol,WIS,18,28,323920,33534596738,148941,4583075,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045674
18577145,1700049611,0x018c9653b814242580162df37ff4245f65c3a7a014d1186c94a1055dfb4861c4,73,0x1527026ba5370e315e3824ae5d90df49616e11278e512660ec810fec9fbbc8a9,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,54,312532,32584195981,156517,4391120,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045670
18577146,1700049623,0xf2f5392f3165580a1756fcbf18b68d9518098a1684b3b3a8bd627f8856dfb21c,74,0xa8a3863fc99b5ae720858a616bb184fd5a339f53f05bb64ad1b0af956ec2f7cf,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,35,312532,33693094728,156517,3865213,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045669
18577147,1700049635,0xc99f13826031ef9ab8e14b62988495a8a7bb7c5e5c02912b98186b1b23074142,75,0x62e62120f836bb65060729793e67dcb5f51b1283c53981cf53fb1f46ddb33903,0x5ca84502834f38f7f911fbd091c8ebb71f3c90b9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7999999999999999999,Wisdom Protocol,WIS,18,104,312532,34500716246,156517,14423200,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045668
18577151,1700049683,0x14c5eec988e05a7722dc20ccb2abf3666c0c61e9d0864e87a4d201b55218d0d4,13,0xb6c4898d255a6e564135bedb68c23c9ef50ab534c9c6a5e73c86d66db1c81f30,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,169351209387962509135749,Wisdom Protocol,WIS,18,73,304388,37030334948,241768,6376948,deprecated,0x8119c065,swap(),5045664
18577151,1700049683,0x14c5eec988e05a7722dc20ccb2abf3666c0c61e9d0864e87a4d201b55218d0d4,13,0xb6c4898d255a6e564135bedb68c23c9ef50ab534c9c6a5e73c86d66db1c81f30,0x796042e0032ac5247bc04a49102d49c5b5a5cf0c,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,22938222204412802781367,Wisdom Protocol,WIS,18,73,304388,37030334948,241768,6376948,deprecated,0x8119c065,swap(),5045664
18577155,1700049731,0x1c1225da2d75371456763551c932ec32bf65505402a745cf68754f509da3d128,0,0xffc4a912fd3c5c352033e0d48c8541113f2f9d249ce058b770f223276433b7c3,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,12700191295515549957399,Wisdom Protocol,WIS,18,41,323920,38729099743,148941,3939763,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045660
18577159,1700049779,0x88f3d1681e42780d3767950ea837a5110157376afe20e5aa5fb37cd93da80170,0,0x95036bcdc0fe2063c8e090afc44016cce6b03cb77d7b05ec4495069827e9465f,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,27959657975774377020113,Wisdom Protocol,WIS,18,16,323920,36505202297,148941,2431297,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045656
