Unnamed: 0,Index,Address,Contract,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
3602,1,0x5fbaba1a98922b91eb7b00ea1d80a5b110264e63,0,0,0,339868.3833,1408295.3,1,4,0,3,1,0.01,6.48,1.72,6.8798425,6.8798425,6.8798425,0,0,0,5,6.8798425,6.88,0,0.0001575,10,2425.058345,0,0,0,7,0,10,0,119404.6481,127365.8979,214928.3667,0.496400301,911,242.5058345,0,0,0,0,0,0,0,10,,An Etheal Promo
3603,1,0x5fbebfe342b2b36da35d02419bc3a3ddeb495983,0,0,163.9333333,0.416666667,329.9166667,3,2,0,2,3,3.26338107,97.73661893,50.5,0.13136577,98.6649459,33.66615659,0,0,0,5,100.9984698,101,0,0.001530218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3604,1,0x5fc63bae366a066a0e203586ff7c2dda9f74bb83,0,0,21.275,0,66.46666667,3,1,0,1,3,101,101,101,1.63927651,84.84093795,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3605,1,0x5fc7680a0a7a749217a83af5650ed503c9a30cf7,0,0,0,0,417.5,1,1,0,1,1,2.28602546,2.28602546,2.28602546,2.28540546,2.28540546,2.28540546,0,0,0,2,2.28540546,2.28602546,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3606,1,0x5fd83abdac24d0d959bc6f3ceddc9acc2fca8be2,0,0,520.4133987,500.3367963,504283.45,970,978,0,6,2,0.007668569,6.729619375,0.18098717,0.00724857,6.72919938,0.182059826,0,0,0,1948,176.5980317,177.0054527,0,0.407421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3607,1,0x5fd83f3f4c4ec2fd30d399f3060579c1cfdbb6bb,0,0,1377.266667,1367.216667,1394.166667,2,2,0,1,2,0.389,1.178215,0.7836075,0.388496,1.177795,0.7831455,0,0,0,4,1.566291,1.567215,0,0.000924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3608,1,0x5fdba56d61391b9716d232fe215c1313bc6b1b95,0,0,366.1708531,32238.5875,386863.05,634,13,0,2,4,0,3,0.946427615,0,0.2,0.01475112,0,0.2,0.01475112,647,9.35221,12.303559,9.35221,2.951349,17,1607935.252,0,0,0,14,0,16,0,268132.1115,280483.8178,390010.3439,1.00E-07,1600000,94584.42659,0,0,0,0,0,0,0,16,,Dentacoin
3609,1,0x5fed38177c23ba0f8466ad8fde68cd6b10fa356e,0,0,0,0,592.95,1,1,0,1,1,1.110071,1.110071,1.110071,1.1,1.1,1.1,0,0,0,2,1.1,1.110071,0,0.010071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3610,1,0x5ff3e0efa5f31ffa77781bb984cc168e38f701f3,0,0,159.9583333,0.366666667,324.3666667,3,3,0,3,2,0.974876318,95.99895594,33.66666667,0.25,100.4485118,33.66617059,0,0,0,6,100.9985118,101,0,0.001488218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3611,1,0x5ffbb6b3da89c1e89aa2dbb92cd147807a283792,0,0,157695.9167,858.5166667,748871.95,4,2,0,1,3,0.001,1.111,0.556,0.01,0.501,0.27025,0.15,0.15,0.15,6,1.081,1.112,0.15,0.031,10,2167.253433,0,0,0,9,0,9,0,60427.23704,60929.41667,90640.85556,0.083762843,911,216.7253433,0,0,0,0,0,0,0,9,,An Etheal Promo
3612,1,0x5ffc014343cd971b7eb70732021e26c35b744cc4,1,0,0,47.59576749,475945.6833,0,9999,1,4594,0,0,0.1034,6.93E-05,0,0,0,0,0,0,10000,0,0.692555679,0,0.692555679,7,6220.888889,0,0,0,7,0,6,0,131474.35,85942.38,131474.35,0.888888889,2540,888.6984127,0,0,0,0,0,0,0,6,,YottaLing
3613,1,0x5ffd082b06a16f341dd18ffe2e5aa68975c5bd2b,0,0,86697.91167,10620.94407,894311.95,11,60,0,3,11,0.010107978,0.56489353,0.10967702,0.02697,2.24,0.597855107,0.297317134,1,0.648658567,71,6.576406176,6.580621218,1.297317134,0.004215042,1,0.037783542,0,0,0,1,0,1,0,0,0,0,0.037783542,0.037783542,0.037783542,0,0,0,0,0,0,0,1,,OMG Network
3614,1,0x600308935b265ed158c99bfee73a314e32a57227,0,0,2.183333333,0,12.26666667,3,2,0,2,3,720.749787,1280.250213,1000.5,1,1170.929183,666.9995284,1,1,1,5,2000.998585,2001,1,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3615,1,0x600fac02ec05053acffca70909305d966b8ec0e2,0,0,2.541666667,0,10.15,3,2,0,2,3,121.5113052,1879.488695,1000.5,0.5,1477.528309,666.9995284,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3616,1,0x602626b2e0fc0268e176710c5b5cc814342a7c38,0,0,3.033333333,0,9.983333333,3,2,0,2,3,425.8901875,1575.109813,1000.5,1.99952837,1499.4467,666.9995284,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3617,1,0x6031d320094dff99197ca67a324092fc976e8fe0,0,0,308.2833333,0,309.8333333,2,1,0,1,2,101,101,101,0.2444067,100.7546091,50.49950789,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3618,1,0x6032db6662ebe799547d47bd8aedd7197510e534,0,0,16.81666667,0,67.45,3,1,0,1,3,101,101,101,0.035,55.48375871,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3619,1,0x6037e3704707c1f5e6fd6b9b7b3c1dedf7c08896,0,0,299.2333333,0,300.75,2,1,0,1,2,101,101,101,0.999015782,100,50.49950789,0.999015782,0.999015782,0.999015782,3,100.9990158,101,0.999015782,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3620,1,0x603a60c817e06a50093e98e1662fe5bc45a2f45a,0,0,12.91666667,0,59.51666667,3,1,0,1,3,101,101,101,0.43497173,82.53737693,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3621,1,0x603d4fd43300948620c12ee03f6df6734a4b241c,0,0,320.9333333,3.566666667,325.3833333,2,2,0,2,2,20.3572729,80.6427271,50.5,0.77596894,100.2230468,50.49950789,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3622,1,0x603ebc3db75b96a4d3c89d25bd962afb2483150c,0,0,27.95833333,0.666666667,73.21666667,3,2,0,2,3,17.07057899,83.92942101,50.5,0.18076068,52.98268049,33.66614867,0,0,0,5,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3623,1,0x6050ca181d44daa2d6604c21e8385f2a10be3516,1,0,0,1995.130135,198942.55,0,100,1,3,0,0,0.369870426,0.189562245,0,0,0,0,0,0,101,0,18.95622454,0,18.95622454,2,1.116926464,0,0,0,2,0,2,0,62722.06667,0,62722.06667,0.266938409,0.849988056,0.558463232,0,0,0,0,0,0,0,2,,Streamr (old)
3624,1,0x605dd511115c9dfda687640a074e8494646e915d,0,0,320.75,1.683333333,325.2333333,2,2,0,2,2,49.89267691,51.10732309,50.5,0.021982,100.9770338,50.49950789,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3625,1,0x605e3aea59af9fe1ededffbf690dddc2e3c9fdde,0,0,903788.4417,42970.77222,3615157.55,5,4,0,3,3,0.016,2.6,0.949,0.000438,2.778875963,0.758663591,0,0,0,9,3.793317955,3.796,0,0.002682045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3626,1,0x6061528f8d6346b3b753f2ffc41216681df36e5f,0,0,122676.15,122626.5917,245643.9,3,3,0,2,1,20.212,42,32.404,20.21116,41.99916,32.40313935,0,0,0,6,97.20941804,97.212,0,0.002581964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3627,1,0x606d3a1a43231158f12df9b866a4a4d24441c14c,0,0,0,0,60329.76667,1,1,0,1,1,1,1,1,0.999559,0.999559,0.999559,0,0,0,2,0.999559,1,0,0.000441,1,0.075326298,0,0,0,1,0,1,0,0,0,0,0.075326298,0.075326298,0.075326298,0,0,0,0,0,0,0,1,,OMG Network
3628,1,0x6077390810f97ab143edffd528325859bedb934e,0,0,7.2,8.35,10.58333333,2,2,0,1,1,2,15,8.5,1.99916,14.99925646,8.499208228,1.99916,14.99925646,8.499208228,4,16.99841646,17,16.99841646,0.001583544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3629,1,0x607dbab1de0e70fbb4910829ed39850d5efba32f,0,0,326.0333333,0,329.2333333,2,1,0,1,2,101,101,101,0.499454,100.4995198,50.49948689,0,0,0,3,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3630,1,0x607f4c5bb672230e8672085532f7e901544a7375,1,0,0,6.6626642,66623.05,0,9999,1,1837,0,0,11,0.001557967,0,0,0,0,0,0,10000,0,15.57811577,0,15.57811577,2658,917821670.4,2.88E+14,4.55E+13,2549,80,4,43,1244.085093,44034.05438,44437.01037,1640.711849,0,888888888,9178216.704,1.337,6.50E+13,1.13E+11,1.337,4.55E+13,28143963752,3,41,,www.dfw.vc8000eth
3631,1,0x608844380ae84846efbb01b348f6a2f7bb90c887,0,0,157.5833333,0.041666667,320.5833333,3,3,0,3,3,4.313974671,56.558992,33.66666667,4,86.99806749,33.6660225,10,10,10,6,100.9980675,101,10,0.001932506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3632,1,0x60906a751baad3a32c4f55442b681b369a72575b,0,0,0,0,8,1,1,0,1,1,0.30674847,0.30674847,0.30674847,0.30624447,0.30624447,0.30624447,0,0,0,2,0.30624447,0.30674847,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3633,1,0x6090a6e47849629b7245dfa1ca21d94cd15878ef,1,0,0,0.829770954,19326.11667,0,9999,1,925,0,0,12888.88,6.221941533,0,0,0,0,0,0,10000,0,62213.19339,0,62213.19339,20,400072265,200,0,2,18,1,18,7174.683333,176333.3422,184969.6792,157771.9377,0.1,400000000,22226236.94,100,100,100,0,0,0,1,17,blockwell.ai KYC Casper Token,Space ID
3634,1,0x60a076a795ace750e1748d88f8a964ec45de3ca8,0,0,1923059.083,0,1923583.7,2,1,0,1,2,0.25448904,0.25448904,0.25448904,0.006493,0.24448904,0.12549102,0,0,0,3,0.25098204,0.25448904,0,0.003507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3635,1,0x60a2920f52a4df057ea43f6ad04f458877b6fce5,1,0,0,3313.797354,226784.4833,0,64,1,6,0,0,19.99951769,0.753574675,0,0,0,0,0,0,65,0,48.22877918,0,48.22877918,1,0.170317136,0,0,0,1,0,1,0,0,0,0,0.170317136,0.170317136,0.170317136,0,0,0,0,0,0,0,1,,OMG Network
3636,1,0x60b33881b8bc80be7059922212bbbacddb24312d,0,0,0,0,3.416666667,1,1,0,1,1,0.495,0.495,0.495,0.49458,0.49458,0.49458,0,0,0,2,0.49458,0.495,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3637,1,0x60b3b5ce25e519bbae8fd42dc756fdb09a34ab4b,0,0,164.075,0.125,331.8666667,3,3,0,3,2,2.481579978,49.999496,33.66666667,0.00983961,98.52772198,33.66582172,0.00983961,2.45990357,1.23487159,6,100.9974652,101,2.46974318,0.002534842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3638,1,0x60b63c482fc88ec6adfe94f2bdaa7069373a973c,0,0,321.6833333,0,327.1166667,2,1,0,1,2,101,101,101,0.49895,100.5000658,50.49950789,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3639,1,0x60bcf5afa13b0b46a963bb56b0f6e73bb8e89c6c,0,0,13918.03768,8160.04596,347451.1167,24,34,0,13,16,0.00042,69.99958,9.138220371,0.01,99.999475,13.77853135,9.998953,9.999478,9.9992155,58,330.6847524,310.6994926,19.998431,-19.9852598,9,5124.205383,0,0,0,8,0,9,0,49763.40833,48808.85952,26638.72083,1,2199.998774,569.3561536,0,0,0,0,0,0,0,9,,VIU
3640,1,0x60bdb5f6d4e1924c5aa06d5ca116a69c82ac3b7c,0,0,24.65,0,71.18333333,3,1,0,1,3,101,101,101,0.02,56.02964323,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3641,1,0x60c3b777af39fa09f8471f33b648edea5da4bffa,0,0,1.654166667,1.95,8.783333333,5,2,0,2,4,368.8622547,1632.137745,1000.5,0.001078026,1440.90126,400.1995284,0,0,0,7,2000.997642,2001,0,0.002358181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3642,1,0x60c9dd04b2cfcde29296997a78668f6724dc3425,1,0,0,17354.97363,1168529.433,0,68,1,4,0,0,1.026555924,0.812070087,0,0,0,0,0,0,69,0,55.22076594,0,55.22076594,4,7.555273559,0,0,0,4,0,4,0,147210.75,188628.825,147210.75,0.423538275,5,1.88881839,0,0,0,0,0,0,0,4,,BOX Token
3643,1,0x60cccbb7229d23f10f3334a197ac3f8755506b64,0,0,11392.2832,7690.752014,4386033.933,386,390,0,2,2,0.008438876,1.762076731,1.012946861,0.009444431,2.06483313,1.022708936,0.99717242,2.06483313,1.025340792,776,394.7656495,395.0492758,394.756205,0.283626337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3644,1,0x60d6e80f8283e062242ad3ee4f09b00418fa667e,0,0,322.6666667,0,327.1166667,2,1,0,1,2,101,101,101,0.055,100.9440158,50.49950789,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3645,1,0x60d6ede5cffe06f117d003b84c962d8e44ceebcc,1,0,0,2884.564603,319337.6,0,106,1,3,0,0,0.387894232,0.182636204,0,0,0,0,0,0,107,0,19.35943759,0,19.35943759,4,780.4120487,0,0,0,4,0,4,0,34038.10556,19731.39167,34038.10556,0.23911652,777,195.1030122,0,0,0,0,0,0,0,4,,INS Promo
3646,1,0x60e1bd939ed3dd1f7e0db53f9a904fbd0abb9db2,1,0,0,51832.08333,226769.35,0,5,1,3,0,0,10.99257443,2.506514886,0,0,0,0,0,0,6,0,12.53257443,0,12.53257443,2,0.276014076,0,0,0,2,0,2,0,61244.08333,0,61244.08333,0.112989446,0.16302463,0.138007038,0,0,0,0,0,0,0,2,,Streamr (old)
3647,1,0x60e2630f27e0cbccaa5174d84f14640127a18419,0,0,249.6506173,248.7086862,593171.9,2377,2386,0,4,3,0.095000605,102.0991073,0.22159514,0.09458061,102.0986873,0.222014153,0,0,0,4763,527.7276419,528.7260029,0,0.998361006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3648,1,0x60e3ad7291735d7fcec78f5972390eb15e3b05fd,0,0,847320.1733,2940,4236605.817,6,4,0,2,2,1.1,49.99936494,16.91622117,0.000595118,43.47665008,11.27686136,1.09873925,43.47665008,13.53211461,10,67.66116815,67.66488469,67.66057303,0.003716538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3649,1,0x60e3fef7cc3d019a453482727f5d014a0743aa35,0,0,104.5,1.683333333,318.0333333,4,2,0,2,2,46.4735805,54.5264195,50.5,0.999454,88.29956178,25.24950568,0,0,0,6,100.9980227,101,0,0.001977262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3650,1,0x60fb1b4841c282f221975a20e3099e113ebee680,0,0,3379.7625,3379.758333,27040.88333,9,9,0,7,1,0.1,74.49391,16.78768098,0.09905984,74.49285425,16.78669947,0.09905984,74.49285425,16.78669947,18,151.0802952,151.0891288,151.0802952,0.008833637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3651,1,0x60ff09009801552368cf5b85f9bc42b05cf612e8,0,0,0,0,15.43333333,1,1,0,1,1,2,2,2,1.9978,1.9978,1.9978,1.9978,1.9978,1.9978,2,1.9978,2,1.9978,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3652,1,0x61064c6aa22e069fa1b7d507ebdc54424bdecbdc,0,0,0,0,66.45,1,1,0,1,1,5.0766562,5.0766562,5.0766562,5.0761522,5.0761522,5.0761522,0,0,0,2,5.0761522,5.0766562,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3653,1,0x611340be127c3abdae29f4aeb5640608d4a94660,0,0,0,0,34.76666667,1,1,0,1,1,5.15,5.15,5.15,5.149496,5.149496,5.149496,0,0,0,2,5.149496,5.15,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3654,1,0x6116360975a28f2db1d55117b2c4d0f3fb4fa885,1,0,0,2733.435201,636542.6333,0,233,1,5,0,0,3.468113351,0.83992423,0,0,0,0,0,0,234,0,195.7023455,0,195.7023455,6,462.1674584,0,0,0,6,0,6,0,84372.43,100627.5917,84372.43,0.105899315,151.33,77.02790974,0,0,0,0,0,0,0,6,,EOS
3655,1,0x611a6e631a721628d7be21fa9870b763cb77cbfc,0,0,1787335.483,10564.88333,3574673.233,3,2,0,2,2,1.09339248,20.80984,10.95161624,0.001903604,20.80712908,7.300467488,1.09236978,20.80712908,10.94974943,5,21.90140246,21.90323248,21.89949886,0.001830016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3656,1,0x611b68d3381a814c307d1edd37dfea7284c753ea,1,0,0,2.533333333,16.26666667,0,3,1,1,0,1,1,1,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3657,1,0x611db169222dab95f1df241541194970619ee477,1,0,0,1478.52277,132995.0167,0,72,1,3,0,0,0.892927547,0.367905792,0,0,0,0,0,0,73,0,26.48921702,0,26.48921702,1,0.667309057,0,0,0,1,0,1,0,0,0,0,0.667309057,0.667309057,0.667309057,0,0,0,0,0,0,0,1,,OMG Network
3658,1,0x611f506b7fe264517d8fd3b2b60f349cbb96f4cb,1,0,0,1336.859524,226777.4833,0,155,1,5,0,0,5.09,0.467698531,0,0,0,0,0,0,156,0,72.49327227,0,72.49327227,1,1.762502856,0,0,0,1,0,1,0,0,0,0,1.762502856,1.762502856,1.762502856,0,0,0,0,0,0,0,1,,OMG Network
3659,1,0x611fbaf58b3bf604745ba1f45ebba069d4331fd8,0,0,2898.072414,2801.464444,84046.98333,30,31,0,3,1,50,300,106.023871,49.99958,299.99958,109.55758,0,0,0,61,3286.7274,3286.74,0,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3660,1,0x61237d2ac00124e659c8f826b66e581e81d04f86,1,0,0,22110.16296,226778.9833,0,10,1,4,0,0,11.99946967,2.964513085,0,0,0,0,0,0,11,0,29.64513085,0,29.64513085,1,0.075280986,0,0,0,1,0,1,0,0,0,0,0.075280986,0.075280986,0.075280986,0,0,0,0,0,0,0,1,,OMG Network
3661,1,0x61239b4079d15ecc05094ee2d5679ac8b67836e3,0,0,65764.275,87681.32778,263062.5333,5,4,0,4,1,0.05,6.54716506,3.110753585,0.003711,6.542635606,2.488052105,0,0,0,9,12.44026053,12.44301434,0,0.002753814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3662,1,0x612c1a2cfab66eae5cb25b386734c401a9fe41d7,1,0,0,10254.925,42215.73333,0,5,1,4,0,0,2.72,1.191588824,0,0,0,0,0,0,6,0,5.95794412,0,5.95794412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3663,1,0x613a774ff2808637ed4cb81d31de2a4a2f75d05a,0,0,0,0,5.95,1,1,0,1,1,0.03144736,0.03144736,0.03144736,0.030975724,0.030975724,0.030975724,0,0,0,2,0.030975724,0.03144736,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3664,1,0x613f893946623af95d60c72a51a50e7eafa469fb,0,0,26671.77396,2027.135015,437329.9,17,110,0,3,1,0.010343897,0.13640344,0.100214288,0.338055737,0.998457541,0.647877668,0,0,0,127,11.01392035,11.02357173,0,0.009651372,5,854.8000831,0,0,0,5,0,5,0,128561.5458,152439.4722,171415.3944,0.015990122,777,170.9600166,0,0,0,0,0,0,0,5,,INS Promo
3665,1,0x614a02467e3cbc6cca5c8bd4b857064571e19541,0,0,41916.52756,87743.58889,1092452.9,27,10,1,6,16,0.045,211.3246044,36.62748138,0,150,14.19140202,0,100,9.503941203,37,383.1678544,366.2748138,228.0945889,-16.89304068,33,1369606.667,1239131.055,358002.6797,6,15,8,15,69676.10972,54251.79035,57265.7787,55740.88778,0.211445403,425761.6148,68480.33334,1,425739.6148,95317.77346,1,305254,44750.33496,8,14,Humaniq,Humaniq
3666,1,0x614b0291594dfcdf9774ba5645947ec2c1808379,0,0,0,0,2.6,1,1,0,1,1,20.49870046,20.49870046,20.49870046,20.49822883,20.49822883,20.49822883,0,0,0,2,20.49822883,20.49870046,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3667,1,0x615aa7863d1da3c20efbe2a2be293c8c97cffbe7,1,0,0,2879.573744,217597.6667,0,74,1,4,0,0,0.723467463,0.374222793,0,0,0,0,0,0,75,0,27.69248666,0,27.69248666,3,1.95328537,0,0,0,3,0,3,0,72477.05833,82184.25,72477.05833,0.269268588,1,0.651095123,0,0,0,0,0,0,0,3,,BitClave
3668,1,0x615f8a4292e97936832f64da9aba249504198786,0,0,41011.0813,1707.840515,3362924.533,83,124,0,3,2,0.166200569,1.006463535,0.620994737,0.430337489,3.0019603,0.927067154,0.5110947,3.0019603,0.933124833,207,76.9465738,77.00334739,76.51623631,0.056773586,6,2168.085919,0,0,0,4,0,6,0,86626.87667,103709.7167,211275.2917,2.30158285,911,361.3476532,0,0,0,0,0,0,0,6,,An Etheal Promo
3669,1,0x6164aa926a27039a69e11ce03995124019a96a9c,0,0,2182.804427,58443.96875,2172490.217,995,9,0,2,16,0,5001,1190.291487,0,5001.33254,26.30744394,0,510,18.09920021,1004,26175.90672,10712.62338,17176.141,-15463.28334,28,24857.94865,1.5,1.5,1,22,1,27,0,38676.94936,39979.51067,173937.5485,0.5,16888,920.6647647,1.5,1.5,1.5,1.5,1.5,1.5,1,27,OMG Network,Azbit
3670,1,0x618063e3af0a549612ab6345827e19753cecc709,0,0,21798.62222,21797.7,65397.85,4,4,0,1,4,0.01753,0.9505,0.4614675,0.01711,0.949996,0.461015996,0.590967983,0.590967983,0.590967983,8,1.844063983,1.84587,0.590967983,0.001806017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3671,1,0x61854c288564a39ba4c6faefa5a4adf6e4552fb2,0,0,22.76666667,0,67.88333333,3,1,0,1,3,101,101,101,1.5,64.72462544,33.66614867,1.5,1.5,1.5,4,100.998446,101,1.5,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3672,1,0x6194a6726620c14ed4e5129ed8e61e66b13650af,0,0,320.8166667,0.733333333,325.2666667,2,2,0,2,2,12.59856594,88.40143406,50.5,2.169454,98.82911749,50.49928575,2.169454,2.169454,2.169454,4,100.9985715,101,2.169454,0.001428506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3673,1,0x61a617224988608f9f4f4f422f090447a4169d09,0,0,3.575,0,17.93333333,3,2,0,2,3,874.9182472,1126.081753,1000.5,0.95,1628.39952,666.9995284,0.95,0.95,0.95,5,2000.998585,2001,0.95,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3674,1,0x61aba66826a28517740835a3cc90b6a1067d6d9b,0,0,15668.22241,1207.667048,2740117.633,175,1050,0,12,42,0.09585633,9.443098368,1.776927136,0,100,10.94134578,0,100,8.424736577,1225,1914.735511,1865.773493,884.5973406,-48.9620185,12,3410.307999,4905.374421,4905.374421,2,8,2,10,483117.8167,59632.99259,60210.60208,89647.58788,0.10595257,911,341.0307999,0.170447399,4905.203974,2452.687211,0.170447399,4905.203974,2452.687211,2,10,TheDAO,An Etheal Promo
3675,1,0x61b05c4c1b32a963c89d2e73454e4a0eec9e25b4,0,0,1.933333333,1.033333333,9.816666667,4,2,0,2,4,426.8424218,1574.157578,1000.5,0.001078026,1162.896081,500.2495284,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3676,1,0x61b50a32a32fbfd54d9dd06fa53167a8557d87ec,0,0,20154.38833,14395.82381,201544.9,11,15,0,4,2,0.0005,4.195,1.748976722,0.173983,4.97637,2.384204621,0.173983,4.97637,2.542620569,26,26.22625083,26.23465083,25.42620569,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
